2012-05-01,1.75052,2,
2012-05-02,1.75071,2,
2012-05-03,1.7509,2,
2012-05-04,1.75109,2,
2012-05-05,1.75128,2,
2012-05-06,1.75147,2,
2012-05-07,1.75166,2,
2012-05-08,1.75185,2,
2012-05-09,1.75204,2,
2012-05-10,1.75223,2,
2012-05-11,1.75242,2,
2012-05-12,1.75261,2,
2012-05-13,1.7528,2,
2012-05-14,1.75299,2,
2012-05-15,1.75318,2,
2012-05-16,1.75337,2,
2012-05-17,1.75356,2,
2012-05-18,1.75375,2,
2012-05-19,1.75394,2,
2012-05-20,1.75413,2,
2012-05-21,1.75432,2,
2012-05-22,1.75451,2,
2012-05-23,1.7547,2,
2012-05-24,1.75489,2,
2012-05-25,1.75508,2,
2012-05-26,1.75527,2,
2012-05-27,1.75546,2,
2012-05-28,1.75565,2,
2012-05-29,1.75584,2,
2012-05-30,1.75603,2,
2012-05-31,1.75622,2,
2012-06-01,1.75642,2,
2012-06-02,1.75662,2,
2012-06-03,1.75682,2,
2012-06-04,1.75702,2,
2012-06-05,1.75722,2,
2012-06-06,1.75742,2,
2012-06-07,1.75762,2,
2012-06-08,1.75782,2,
2012-06-09,1.75802,2,
2012-06-10,1.75822,2,
2012-06-11,1.75843,2,
2012-06-12,1.75864,2,
2012-06-13,1.75885,2,
2012-06-14,1.75906,2,
2012-06-15,1.75927,2,
2012-06-16,1.75948,2,
2012-06-17,1.75969,2,
2012-06-18,1.7599,2,
2012-06-19,1.76011,2,
2012-06-20,1.76032,2,
2012-06-21,1.76053,2,
2012-06-22,1.76074,2,
2012-06-23,1.76095,2,
2012-06-24,1.76116,2,
2012-06-25,1.76137,2,
2012-06-26,1.76158,2,
2012-06-27,1.76179,2,
2012-06-28,1.762,2,
2012-06-29,1.76221,2,
2012-06-30,1.76242,2,
2012-07-01,1.76263,2,
2012-07-02,1.76284,2,
2012-07-03,1.76305,2,
2012-07-04,1.76326,2,
2012-07-05,1.76347,2,
2012-07-06,1.76368,2,
2012-07-07,1.76389,2,
2012-07-08,1.7641,2,
2012-07-09,1.76431,2,
2012-07-10,1.76452,2,
2012-07-11,1.76473,2,
2012-07-12,1.76494,2,
2012-07-13,1.76515,2,
2012-07-14,1.76536,2,
2012-07-15,1.76557,2,
2012-07-16,1.76578,2,
2012-07-17,1.76599,2,
2012-07-18,1.7662,2,
2012-07-19,1.76641,2,
2012-07-20,1.76662,2,
2012-07-21,1.76683,2,
2012-07-22,1.76704,2,
2012-07-23,1.76725,2,
2012-07-24,1.76746,2,
2012-07-25,1.76767,2,
2012-07-26,1.76788,2,
2012-07-27,1.76809,2,
2012-07-28,1.7683,2,
2012-07-29,1.76851,2,
2012-07-30,1.76872,2,
2012-07-31,1.76893,2,
2012-05-01,6.96,1,
2012-05-02,6.96,1,
2012-05-03,6.96,1,
2012-05-04,6.96,1,
2012-05-05,6.96,1,
2012-05-06,6.96,1,
2012-05-07,6.96,1,
2012-05-08,6.96,1,
2012-05-09,6.96,1,
2012-05-10,6.96,1,
2012-05-11,6.96,1,
2012-05-12,6.96,1,
2012-05-13,6.96,1,
2012-05-14,6.96,1,
2012-05-15,6.96,1,
2012-05-16,6.96,1,
2012-05-17,6.96,1,
2012-05-18,6.96,1,
2012-05-19,6.96,1,
2012-05-20,6.96,1,
2012-05-21,6.96,1,
2012-05-22,6.96,1,
2012-05-23,6.96,1,
2012-05-24,6.96,1,
2012-05-25,6.96,1,
2012-05-26,6.96,1,
2012-05-27,6.96,1,
2012-05-28,6.96,1,
2012-05-29,6.96,1,
2012-05-30,6.96,1,
2012-05-31,6.96,1,
2012-06-01,6.96,1,
2012-06-02,6.96,1,
2012-06-03,6.96,1,
2012-06-04,6.96,1,
2012-06-05,6.96,1,
2012-06-06,6.96,1,
2012-06-07,6.96,1,
2012-06-08,6.96,1,
2012-06-09,6.96,1,
2012-06-10,6.96,1,
2012-06-11,6.96,1,
2012-06-12,6.96,1,
2012-06-13,6.96,1,
2012-06-14,6.96,1,
2012-06-15,6.96,1,
2012-06-16,6.96,1,
2012-06-17,6.96,1,
2012-06-18,6.96,1,
2012-06-19,6.96,1,
2012-06-20,6.96,1,
2012-06-21,6.96,1,
2012-06-22,6.96,1,
2012-06-23,6.96,1,
2012-06-24,6.96,1,
2012-06-25,6.96,1,
2012-06-26,6.96,1,
2012-06-27,6.96,1,
2012-06-28,6.96,1,
2012-06-29,6.96,1,
2012-06-30,6.96,1,
2012-07-01,6.96,1,
2012-07-02,6.96,1,
2012-07-03,6.96,1,
2012-07-04,6.96,1,
2012-07-05,6.96,1,
2012-07-06,6.96,1,
2012-07-07,6.96,1,
2012-07-08,6.96,1,
2012-07-09,6.96,1,
2012-07-10,6.96,1,
2012-07-11,6.96,1,
2012-07-12,6.96,1,
2012-07-13,6.96,1,
2012-07-14,6.96,1,
2012-07-15,6.96,1,
2012-07-16,6.96,1,
2012-07-17,6.96,1,
2012-07-18,6.96,1,
2012-07-19,6.96,1,
2012-07-20,6.96,1,
2012-07-21,6.96,1,
2012-07-22,6.96,1,
2012-07-23,6.96,1,
2012-07-24,6.96,1,
2012-07-25,6.96,1,
2012-07-26,6.96,1,
2012-07-27,6.96,1,
2012-07-28,6.96,1,
2012-07-29,6.96,1,
2012-07-30,6.96,1,
2012-07-31,6.96,1,
