2013-06-01,1.83711,2,
2013-06-02,1.83736,2,
2013-06-03,1.83761,2,
2013-06-04,1.83786,2,
2013-06-05,1.83811,2,
2013-06-06,1.83836,2,
2013-06-07,1.83861,2,
2013-06-08,1.83886,2,
2013-06-09,1.83911,2,
2013-06-10,1.83936,2,
2013-06-11,1.8396,2,
2013-06-12,1.83984,2,
2013-06-13,1.84008,2,
2013-06-14,1.84032,2,
2013-06-15,1.84056,2,
2013-06-16,1.8408,2,
2013-06-17,1.84104,2,
2013-06-18,1.84128,2,
2013-06-19,1.84152,2,
2013-06-20,1.84176,2,
2013-06-21,1.842,2,
2013-06-22,1.84224,2,
2013-06-23,1.84248,2,
2013-06-24,1.84272,2,
2013-06-25,1.84296,2,
2013-06-26,1.8432,2,
2013-06-27,1.84344,2,
2013-06-28,1.84368,2,
2013-06-29,1.84392,2,
2013-06-30,1.84416,2,
2013-06-01,6.96,1,
2013-06-02,6.96,1,
2013-06-03,6.96,1,
2013-06-04,6.96,1,
2013-06-05,6.96,1,
2013-06-06,6.96,1,
2013-06-07,6.96,1,
2013-06-08,6.96,1,
2013-06-09,6.96,1,
2013-06-10,6.96,1,
2013-06-11,6.96,1,
2013-06-12,6.96,1,
2013-06-13,6.96,1,
2013-06-14,6.96,1,
2013-06-15,6.96,1,
2013-06-16,6.96,1,
2013-06-17,6.96,1,
2013-06-18,6.96,1,
2013-06-19,6.96,1,
2013-06-20,6.96,1,
2013-06-21,6.96,1,
2013-06-22,6.96,1,
2013-06-23,6.96,1,
2013-06-24,6.96,1,
2013-06-25,6.96,1,
2013-06-26,6.96,1,
2013-06-27,6.96,1,
2013-06-28,6.96,1,
2013-06-29,6.96,1,
2013-06-30,6.96,1,
