2012-09-01,1.77547,2,
2012-09-02,1.77568,2,
2012-09-03,1.77589,2,
2012-09-04,1.7761,2,
2012-09-05,1.77631,2,
2012-09-06,1.77652,2,
2012-09-07,1.77673,2,
2012-09-08,1.77694,2,
2012-09-09,1.77715,2,
2012-09-10,1.77736,2,
2012-09-11,1.77757,2,
2012-09-12,1.77778,2,
2012-09-13,1.77799,2,
2012-09-14,1.7782,2,
2012-09-15,1.77841,2,
2012-09-16,1.77862,2,
2012-09-17,1.77883,2,
2012-09-18,1.77904,2,
2012-09-19,1.77925,2,
2012-09-20,1.77946,2,
2012-09-21,1.77967,2,
2012-09-22,1.77988,2,
2012-09-23,1.78009,2,
2012-09-24,1.7803,2,
2012-09-25,1.78051,2,
2012-09-26,1.78072,2,
2012-09-27,1.78093,2,
2012-09-28,1.78114,2,
2012-09-29,1.78135,2,
2012-09-30,1.78156,2,
2012-09-01,6.96,1,
2012-09-02,6.96,1,
2012-09-03,6.96,1,
2012-09-04,6.96,1,
2012-09-05,6.96,1,
2012-09-06,6.96,1,
2012-09-07,6.96,1,
2012-09-08,6.96,1,
2012-09-09,6.96,1,
2012-09-10,6.96,1,
2012-09-11,6.96,1,
2012-09-12,6.96,1,
2012-09-13,6.96,1,
2012-09-14,6.96,1,
2012-09-15,6.96,1,
2012-09-16,6.96,1,
2012-09-17,6.96,1,
2012-09-18,6.96,1,
2012-09-19,6.96,1,
2012-09-20,6.96,1,
2012-09-21,6.96,1,
2012-09-22,6.96,1,
2012-09-23,6.96,1,
2012-09-24,6.96,1,
2012-09-25,6.96,1,
2012-09-26,6.96,1,
2012-09-27,6.96,1,
2012-09-28,6.96,1,
2012-09-29,6.96,1,
2012-09-30,6.96,1,
