2012-08-01,1.76914,2,
2012-08-02,1.76935,2,
2012-08-03,1.76956,2,
2012-08-04,1.76977,2,
2012-08-05,1.76998,2,
2012-08-06,1.77019,2,
2012-08-07,1.7704,2,
2012-08-08,1.77061,2,
2012-08-09,1.77082,2,
2012-08-10,1.77103,2,
2012-08-11,1.77123,2,
2012-08-12,1.77143,2,
2012-08-13,1.77163,2,
2012-08-14,1.77183,2,
2012-08-15,1.77203,2,
2012-08-16,1.77223,2,
2012-08-17,1.77243,2,
2012-08-18,1.77263,2,
2012-08-19,1.77283,2,
2012-08-20,1.77303,2,
2012-08-21,1.77323,2,
2012-08-22,1.77343,2,
2012-08-23,1.77363,2,
2012-08-24,1.77383,2,
2012-08-25,1.77403,2,
2012-08-26,1.77423,2,
2012-08-27,1.77443,2,
2012-08-28,1.77463,2,
2012-08-29,1.77484,2,
2012-08-30,1.77505,2,
2012-08-31,1.77526,2,
2012-08-01,6.96,1,
2012-08-02,6.96,1,
2012-08-03,6.96,1,
2012-08-04,6.96,1,
2012-08-05,6.96,1,
2012-08-06,6.96,1,
2012-08-07,6.96,1,
2012-08-08,6.96,1,
2012-08-09,6.96,1,
2012-08-10,6.96,1,
2012-08-11,6.96,1,
2012-08-12,6.96,1,
2012-08-13,6.96,1,
2012-08-14,6.96,1,
2012-08-15,6.96,1,
2012-08-16,6.96,1,
2012-08-17,6.96,1,
2012-08-18,6.96,1,
2012-08-19,6.96,1,
2012-08-20,6.96,1,
2012-08-21,6.96,1,
2012-08-22,6.96,1,
2012-08-23,6.96,1,
2012-08-24,6.96,1,
2012-08-25,6.96,1,
2012-08-26,6.96,1,
2012-08-27,6.96,1,
2012-08-28,6.96,1,
2012-08-29,6.96,1,
2012-08-30,6.96,1,
2012-08-31,6.96,1,
