2013-04-01,1.82217,2,
2013-04-02,1.82242,2,
2013-04-03,1.82267,2,
2013-04-04,1.82292,2,
2013-04-05,1.82317,2,
2013-04-06,1.82342,2,
2013-04-07,1.82367,2,
2013-04-08,1.82392,2,
2013-04-09,1.82417,2,
2013-04-10,1.82442,2,
2013-04-11,1.82467,2,
2013-04-12,1.82492,2,
2013-04-13,1.82517,2,
2013-04-14,1.82542,2,
2013-04-15,1.82567,2,
2013-04-16,1.82592,2,
2013-04-17,1.82617,2,
2013-04-18,1.82642,2,
2013-04-19,1.82667,2,
2013-04-20,1.82692,2,
2013-04-21,1.82717,2,
2013-04-22,1.82742,2,
2013-04-23,1.82767,2,
2013-04-24,1.82792,2,
2013-04-25,1.82817,2,
2013-04-26,1.82842,2,
2013-04-27,1.82867,2,
2013-04-28,1.82892,2,
2013-04-29,1.82917,2,
2013-04-30,1.82942,2,
2013-04-01,6.96,1,
2013-04-02,6.96,1,
2013-04-03,6.96,1,
2013-04-04,6.96,1,
2013-04-05,6.96,1,
2013-04-06,6.96,1,
2013-04-07,6.96,1,
2013-04-08,6.96,1,
2013-04-09,6.96,1,
2013-04-10,6.96,1,
2013-04-11,6.96,1,
2013-04-12,6.96,1,
2013-04-13,6.96,1,
2013-04-14,6.96,1,
2013-04-15,6.96,1,
2013-04-16,6.96,1,
2013-04-17,6.96,1,
2013-04-18,6.96,1,
2013-04-19,6.96,1,
2013-04-20,6.96,1,
2013-04-21,6.96,1,
2013-04-22,6.96,1,
2013-04-23,6.96,1,
2013-04-24,6.96,1,
2013-04-25,6.96,1,
2013-04-26,6.96,1,
2013-04-27,6.96,1,
2013-04-28,6.96,1,
2013-04-29,6.96,1,
2013-04-30,6.96,1,
