2011-12-01,1.70702,2,
2011-12-02,1.70742,2,
2011-12-03,1.70782,2,
2011-12-04,1.70822,2,
2011-12-05,1.70862,2,
2011-12-06,1.70902,2,
2011-12-07,1.70942,2,
2011-12-08,1.70982,2,
2011-12-09,1.71022,2,
2011-12-10,1.71062,2,
2011-12-11,1.71099,2,
2011-12-12,1.71136,2,
2011-12-13,1.71173,2,
2011-12-14,1.7121,2,
2011-12-15,1.71247,2,
2011-12-16,1.71284,2,
2011-12-17,1.71321,2,
2011-12-18,1.71358,2,
2011-12-19,1.71395,2,
2011-12-20,1.71432,2,
2011-12-21,1.71469,2,
2011-12-22,1.71506,2,
2011-12-23,1.71543,2,
2011-12-24,1.7158,2,
2011-12-25,1.71617,2,
2011-12-26,1.71654,2,
2011-12-27,1.71691,2,
2011-12-28,1.71728,2,
2011-12-29,1.71765,2,
2011-12-30,1.71802,2,
2011-12-31,1.71839,2,
2011-12-01,6.96,1,
2011-12-02,6.96,1,
2011-12-03,6.96,1,
2011-12-04,6.96,1,
2011-12-05,6.96,1,
2011-12-06,6.96,1,
2011-12-07,6.96,1,
2011-12-08,6.96,1,
2011-12-09,6.96,1,
2011-12-10,6.96,1,
2011-12-11,6.96,1,
2011-12-12,6.96,1,
2011-12-13,6.96,1,
2011-12-14,6.96,1,
2011-12-15,6.96,1,
2011-12-16,6.96,1,
2011-12-17,6.96,1,
2011-12-18,6.96,1,
2011-12-19,6.96,1,
2011-12-20,6.96,1,
2011-12-21,6.96,1,
2011-12-22,6.96,1,
2011-12-23,6.96,1,
2011-12-24,6.96,1,
2011-12-25,6.96,1,
2011-12-26,6.96,1,
2011-12-27,6.96,1,
2011-12-28,6.96,1,
2011-12-29,6.96,1,
2011-12-30,6.96,1,
2011-12-31,6.96,1,
