2013-09-01,1.85909,2,
2013-09-02,1.85934,2,
2013-09-03,1.85959,2,
2013-09-04,1.85984,2,
2013-09-05,1.86009,2,
2013-09-06,1.86034,2,
2013-09-07,1.86059,2,
2013-09-08,1.86084,2,
2013-09-09,1.86109,2,
2013-09-10,1.86134,2,
2013-09-11,1.86165,2,
2013-09-12,1.86196,2,
2013-09-13,1.86227,2,
2013-09-14,1.86258,2,
2013-09-15,1.86289,2,
2013-09-16,1.86320,2,
2013-09-17,1.86351,2,
2013-09-18,1.86382,2,
2013-09-19,1.86413,2,
2013-09-20,1.86444,2,
2013-09-21,1.86475,2,
2013-09-22,1.86506,2,
2013-09-23,1.86537,2,
2013-09-24,1.86568,2,
2013-09-25,1.86599,2,
2013-09-26,1.86630,2,
2013-09-27,1.86661,2,
2013-09-28,1.86692,2,
2013-09-29,1.86723,2,
2013-09-30,1.86754,2,
2013-09-01,6.96,1,
2013-09-02,6.96,1,
2013-09-03,6.96,1,
2013-09-04,6.96,1,
2013-09-05,6.96,1,
2013-09-06,6.96,1,
2013-09-07,6.96,1,
2013-09-08,6.96,1,
2013-09-09,6.96,1,
2013-09-10,6.96,1,
2013-09-11,6.96,1,
2013-09-12,6.96,1,
2013-09-13,6.96,1,
2013-09-14,6.96,1,
2013-09-15,6.96,1,
2013-09-16,6.96,1,
2013-09-17,6.96,1,
2013-09-18,6.96,1,
2013-09-19,6.96,1,
2013-09-20,6.96,1,
2013-09-21,6.96,1,
2013-09-22,6.96,1,
2013-09-23,6.96,1,
2013-09-24,6.96,1,
2013-09-25,6.96,1,
2013-09-26,6.96,1,
2013-09-27,6.96,1,
2013-09-28,6.96,1,
2013-09-29,6.96,1,
2013-09-30,6.96,1,
