2013-01-01,1.80099,2,
2013-01-02,1.8012,2,
2013-01-03,1.80141,2,
2013-01-04,1.80162,2,
2013-01-05,1.80183,2,
2013-01-06,1.80204,2,
2013-01-07,1.80225,2,
2013-01-08,1.80246,2,
2013-01-09,1.80267,2,
2013-01-10,1.80288,2,
2013-01-11,1.8031,2,
2013-01-12,1.80332,2,
2013-01-13,1.80354,2,
2013-01-14,1.80376,2,
2013-01-15,1.80398,2,
2013-01-16,1.8042,2,
2013-01-17,1.80442,2,
2013-01-18,1.80464,2,
2013-01-19,1.80486,2,
2013-01-20,1.80508,2,
2013-01-21,1.8053,2,
2013-01-22,1.80552,2,
2013-01-23,1.80574,2,
2013-01-24,1.80596,2,
2013-01-25,1.80618,2,
2013-01-26,1.8064,2,
2013-01-27,1.80662,2,
2013-01-28,1.80684,2,
2013-01-29,1.80706,2,
2013-01-30,1.80728,2,
2013-01-31,1.8075,2,
2013-01-01,6.96,1,
2013-01-02,6.96,1,
2013-01-03,6.96,1,
2013-01-04,6.96,1,
2013-01-05,6.96,1,
2013-01-06,6.96,1,
2013-01-07,6.96,1,
2013-01-08,6.96,1,
2013-01-09,6.96,1,
2013-01-10,6.96,1,
2013-01-11,6.96,1,
2013-01-12,6.96,1,
2013-01-13,6.96,1,
2013-01-14,6.96,1,
2013-01-15,6.96,1,
2013-01-16,6.96,1,
2013-01-17,6.96,1,
2013-01-18,6.96,1,
2013-01-19,6.96,1,
2013-01-20,6.96,1,
2013-01-21,6.96,1,
2013-01-22,6.96,1,
2013-01-23,6.96,1,
2013-01-24,6.96,1,
2013-01-25,6.96,1,
2013-01-26,6.96,1,
2013-01-27,6.96,1,
2013-01-28,6.96,1,
2013-01-29,6.96,1,
2013-01-30,6.96,1,
2013-01-31,6.96,1,
