2012-01-01,1.71876,2,
2012-01-02,1.71913,2,
2012-01-03,1.7195,2,
2012-01-04,1.71987,2,
2012-01-05,1.72024,2,
2012-01-06,1.72061,2,
2012-01-07,1.72098,2,
2012-01-08,1.72135,2,
2012-01-09,1.72172,2,
2012-01-10,1.72209,2,
2012-01-11,1.7224,2,
2012-01-12,1.72271,2,
2012-01-13,1.72302,2,
2012-01-14,1.72333,2,
2012-01-15,1.72364,2,
2012-01-16,1.72395,2,
2012-01-17,1.72426,2,
2012-01-18,1.72457,2,
2012-01-19,1.72488,2,
2012-01-20,1.72519,2,
2012-01-21,1.7255,2,
2012-01-22,1.72581,2,
2012-01-23,1.72612,2,
2012-01-24,1.72643,2,
2012-01-25,1.72674,2,
2012-01-26,1.72705,2,
2012-01-27,1.72736,2,
2012-01-28,1.72767,2,
2012-01-29,1.72798,2,
2012-01-30,1.72829,2,
2012-01-31,1.7286,2,
2012-01-01,6.96,1,
2012-01-02,6.96,1,
2012-01-03,6.96,1,
2012-01-04,6.96,1,
2012-01-05,6.96,1,
2012-01-06,6.96,1,
2012-01-07,6.96,1,
2012-01-08,6.96,1,
2012-01-09,6.96,1,
2012-01-10,6.96,1,
2012-01-11,6.96,1,
2012-01-12,6.96,1,
2012-01-13,6.96,1,
2012-01-14,6.96,1,
2012-01-15,6.96,1,
2012-01-16,6.96,1,
2012-01-17,6.96,1,
2012-01-18,6.96,1,
2012-01-19,6.96,1,
2012-01-20,6.96,1,
2012-01-21,6.96,1,
2012-01-22,6.96,1,
2012-01-23,6.96,1,
2012-01-24,6.96,1,
2012-01-25,6.96,1,
2012-01-26,6.96,1,
2012-01-27,6.96,1,
2012-01-28,6.96,1,
2012-01-29,6.96,1,
2012-01-30,6.96,1,
2012-01-31,6.96,1,
